num_sector,tabla,cod_municipio,grupo,producto,unidad,periodo,valor
124377,PECUARIO,020501,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,263
124378,PECUARIO,020502,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,299
124379,PECUARIO,020503,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,223
124380,PECUARIO,020602,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,4
124381,PECUARIO,020702,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,11451
124382,PECUARIO,020801,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,6
124383,PECUARIO,020802,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,3
124384,PECUARIO,020803,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124385,PECUARIO,020805,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,154
124386,PECUARIO,020806,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,4
124387,PECUARIO,020904,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124388,PECUARIO,021005,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124389,PECUARIO,021201,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,361
124390,PECUARIO,021202,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,8
124391,PECUARIO,021203,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,101
124392,PECUARIO,021304,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124393,PECUARIO,021305,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124394,PECUARIO,021601,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,3727
124395,PECUARIO,021602,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1618
124396,PECUARIO,021702,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124397,PECUARIO,021901,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,5077
124398,PECUARIO,021902,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,6044
124399,PECUARIO,020101,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,95
124400,PECUARIO,020102,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,2
124401,PECUARIO,020105,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,54
124402,PECUARIO,020201,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,19
124403,PECUARIO,020202,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,60
124404,PECUARIO,020206,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,3
124405,PECUARIO,020301,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,2
124406,PECUARIO,020302,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,919
124407,PECUARIO,020303,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,851
124408,PECUARIO,020305,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,2824
124409,PECUARIO,020306,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,3
124410,PECUARIO,020308,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,9
124411,PECUARIO,020402,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1534
124412,PECUARIO,020403,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,10
124413,PECUARIO,020404,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,398
124414,PECUARIO,020501,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,219
124415,PECUARIO,020502,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,271
124416,PECUARIO,020503,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,181
124417,PECUARIO,020602,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,5
124418,PECUARIO,020605,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124419,PECUARIO,020702,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,5467
124420,PECUARIO,020801,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124421,PECUARIO,020802,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124422,PECUARIO,020803,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,2
124423,PECUARIO,020805,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,43
124424,PECUARIO,021005,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124425,PECUARIO,021102,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,25
124426,PECUARIO,021201,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,280
124427,PECUARIO,021202,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,4
124428,PECUARIO,021203,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,51
124429,PECUARIO,021302,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124430,PECUARIO,021304,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124431,PECUARIO,021305,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,2
124432,PECUARIO,021307,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124433,PECUARIO,021601,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1964
124434,PECUARIO,021602,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,873
124435,PECUARIO,021701,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,8
124436,PECUARIO,021702,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124437,PECUARIO,021802,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124438,PECUARIO,021901,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,2238
124439,PECUARIO,021902,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,3344
124440,PECUARIO,020101,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,144
124441,PECUARIO,020102,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,8
124442,PECUARIO,020105,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,24
124443,PECUARIO,020201,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,14
124444,PECUARIO,020202,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,118
124445,PECUARIO,020301,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1
124446,PECUARIO,020302,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1453
124447,PECUARIO,020303,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1090
124448,PECUARIO,020305,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,2813
124449,PECUARIO,020306,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,3
124450,PECUARIO,020308,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,3
124451,PECUARIO,020401,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1
124452,PECUARIO,020402,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,3164
124453,PECUARIO,020403,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,15
124454,PECUARIO,020404,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1050
124455,PECUARIO,020501,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,470
124456,PECUARIO,020502,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,556
124457,PECUARIO,020503,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,240
124458,PECUARIO,020602,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,4
124459,PECUARIO,020702,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,9656
124460,PECUARIO,020803,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1
124461,PECUARIO,020805,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,48
124462,PECUARIO,020904,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,5
124463,PECUARIO,020905,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1
124464,PECUARIO,021005,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1
124465,PECUARIO,021102,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,45
124466,PECUARIO,021201,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,196
124467,PECUARIO,021202,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,1
124468,PECUARIO,021203,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,135
124469,PECUARIO,021601,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,4903
124470,PECUARIO,021602,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,2114
124471,PECUARIO,021701,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,5
124472,PECUARIO,021901,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,3279
124473,PECUARIO,021902,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,2034
124474,PECUARIO,020101,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,206
124475,PECUARIO,020102,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124476,PECUARIO,020103,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1
124477,PECUARIO,020104,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124478,PECUARIO,020105,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,68
124479,PECUARIO,020201,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,15
124480,PECUARIO,020202,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,124
124481,PECUARIO,020301,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124482,PECUARIO,020302,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1447
124483,PECUARIO,020303,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,3086
124484,PECUARIO,020305,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4560
124485,PECUARIO,020306,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,7
124486,PECUARIO,020308,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,28
124487,PECUARIO,020402,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,2286
124488,PECUARIO,020403,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,13
124489,PECUARIO,020404,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,250
124490,PECUARIO,020501,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,259
124491,PECUARIO,020502,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,311
124492,PECUARIO,020503,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,262
124493,PECUARIO,020702,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,7435
124494,PECUARIO,020801,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,3
124495,PECUARIO,020802,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1
124496,PECUARIO,020803,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124497,PECUARIO,020805,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,56
124498,PECUARIO,020806,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124499,PECUARIO,020903,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1
124500,PECUARIO,021102,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,7
124501,PECUARIO,021201,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,219
124502,PECUARIO,021202,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124503,PECUARIO,021203,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,59
124504,PECUARIO,021301,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1
124505,PECUARIO,021304,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,3
124506,PECUARIO,021601,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,3800
124507,PECUARIO,021602,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,972
124508,PECUARIO,021701,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124509,PECUARIO,021702,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4
124510,PECUARIO,021801,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1
124511,PECUARIO,021901,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4481
124512,PECUARIO,021902,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,4371
124513,PECUARIO,030301,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,19
124514,PECUARIO,030302,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,1411
124515,PECUARIO,030303,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,2917
124516,PECUARIO,030403,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,2
124517,PECUARIO,030502,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,2
124518,PECUARIO,030901,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,259
124519,PECUARIO,030903,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,2
124520,PECUARIO,031001,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,1
124521,PECUARIO,031003,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,12
124522,PECUARIO,031303,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,1
124523,PECUARIO,030301,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,72
124524,PECUARIO,030302,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,746
124525,PECUARIO,030303,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,6075
124526,PECUARIO,030502,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,3
124527,PECUARIO,030901,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,133
124528,PECUARIO,030903,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,10
124529,PECUARIO,031003,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,21
124530,PECUARIO,030301,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,17
124531,PECUARIO,030302,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,831
124532,PECUARIO,030303,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,2418
124533,PECUARIO,030901,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,311
124534,PECUARIO,030903,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,7
124535,PECUARIO,031003,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,14
124536,PECUARIO,030301,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,6
124537,PECUARIO,030302,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,516
124538,PECUARIO,030303,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1639
124539,PECUARIO,030403,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124540,PECUARIO,030901,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,103
124541,PECUARIO,030903,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124542,PECUARIO,031001,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124543,PECUARIO,031003,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124544,PECUARIO,031303,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124545,PECUARIO,030301,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,44
124546,PECUARIO,030302,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,315
124547,PECUARIO,030303,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,3004
124548,PECUARIO,030901,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,348
124549,PECUARIO,030903,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,9
124550,PECUARIO,031003,CAMELIDOS,Alpacas,CABEZAS,Machos:>a 2 a§os,22
124551,PECUARIO,030301,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,10
124552,PECUARIO,030302,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,148
124553,PECUARIO,030303,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1366
124554,PECUARIO,030403,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,2
124555,PECUARIO,030901,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,79
124556,PECUARIO,030903,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,1
124557,PECUARIO,031003,CAMELIDOS,Alpacas,CABEZAS,Machos:<a 1 a§o,2
124558,PECUARIO,040102,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,21
124559,PECUARIO,040201,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,1224
124560,PECUARIO,040202,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,107
124561,PECUARIO,040301,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,464
124562,PECUARIO,040302,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,8
124563,PECUARIO,040401,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,11837
124564,PECUARIO,040402,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,7209
124565,PECUARIO,040502,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,96
124566,PECUARIO,040503,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,105
124567,PECUARIO,040505,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,8
124568,PECUARIO,040601,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,1
124569,PECUARIO,040701,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,56
124570,PECUARIO,040801,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,51
124571,PECUARIO,040901,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,2273
124572,PECUARIO,041201,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,147
124573,PECUARIO,041202,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,266
124574,PECUARIO,041301,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,378
124575,PECUARIO,041401,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,684
124576,PECUARIO,041501,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,293
124577,PECUARIO,041502,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,522
124578,PECUARIO,041503,CAMELIDOS,Alpacas,CABEZAS,Hembras:1 a 2 a§os,404
124579,PECUARIO,040102,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,27
124580,PECUARIO,040103,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,3
124581,PECUARIO,040201,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,2266
124582,PECUARIO,040202,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,34
124583,PECUARIO,040301,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,633
124584,PECUARIO,040302,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,72
124585,PECUARIO,040401,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,24236
124586,PECUARIO,040402,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,13868
124587,PECUARIO,040502,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,106
124588,PECUARIO,040503,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,132
124589,PECUARIO,040504,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,5
124590,PECUARIO,040505,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,12
124591,PECUARIO,040603,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,2
124592,PECUARIO,040701,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,118
124593,PECUARIO,040801,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,124
124594,PECUARIO,040901,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,1712
124595,PECUARIO,040902,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,21
124596,PECUARIO,041201,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,290
124597,PECUARIO,041202,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,350
124598,PECUARIO,041301,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,931
124599,PECUARIO,041401,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,1062
124600,PECUARIO,041501,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,537
124601,PECUARIO,041502,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,842
124602,PECUARIO,041503,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,661
124603,PECUARIO,041601,CAMELIDOS,Alpacas,CABEZAS,Hembras:>a 2 a§os,3
124604,PECUARIO,040102,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,9
124605,PECUARIO,040201,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,616
124606,PECUARIO,040202,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,56
124607,PECUARIO,040301,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,222
124608,PECUARIO,040302,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,18
124609,PECUARIO,040401,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,5509
124610,PECUARIO,040402,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,3598
124611,PECUARIO,040501,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124612,PECUARIO,040502,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,32
124613,PECUARIO,040503,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,27
124614,PECUARIO,040504,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,2
124615,PECUARIO,040505,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,4
124616,PECUARIO,040701,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,24
124617,PECUARIO,040801,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,39
124618,PECUARIO,040901,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1416
124619,PECUARIO,040902,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124620,PECUARIO,041201,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,62
124621,PECUARIO,041202,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,126
124622,PECUARIO,041301,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,323
124623,PECUARIO,041401,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,420
124624,PECUARIO,041501,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,167
124625,PECUARIO,041502,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,173
124626,PECUARIO,041503,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,222
124627,PECUARIO,041601,CAMELIDOS,Alpacas,CABEZAS,Hembras:<a 1 a§o,1
124628,PECUARIO,040102,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,16
124629,PECUARIO,040201,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,783
124630,PECUARIO,040202,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,43
124631,PECUARIO,040301,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,180
124632,PECUARIO,040302,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,9
124633,PECUARIO,040401,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,4812
124634,PECUARIO,040402,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,2626
124635,PECUARIO,040502,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,16
124636,PECUARIO,040503,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,29
124637,PECUARIO,040504,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,4
124638,PECUARIO,040505,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,7
124639,PECUARIO,040601,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124640,PECUARIO,040603,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,1
124641,PECUARIO,040701,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,21
124642,PECUARIO,040801,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,14
124643,PECUARIO,040901,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,789
124644,PECUARIO,040902,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,7
124645,PECUARIO,041201,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,91
124646,PECUARIO,041202,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,154
124647,PECUARIO,041301,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,183
124648,PECUARIO,041401,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,413
124649,PECUARIO,041501,CAMELIDOS,Alpacas,CABEZAS,Machos:1 a 2 a§os,240
